,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SBR File
2371,2.0,2.902969081336031,1.0,-0.21005542941895072,0.0,8.842977705133881,0.0,6.45229285676459,1.0965327677580345,0.0,4.508511138747744,16.481391864674563,6.476987283079778,7.158962742648254,56.563875051714064,5.917318832751871,-1.1423766612062751,0.0,15.832689633257827,150.19161622797617,69.06605147570548,150.4677557029562,82.8774636027295,-7.011365762747566,63.22256075947888,88.65923558147823,188.36783042950228,-3.7938973654321053,5.864731824399714,2.0,5.114731692907609,-0.8273322589952892,3.765085861349723,0.0,0.13978297062639455,216.45239523146762,62.16975689255655,61.7174514012342,14.986798884431561,1
2372,1.0,4.256582653343719,1.0,47.14016440244531,0.0,9.670965970103873,0.0,1.0,2.9125762154837442,0.0,58.52882917654013,1.8964618480367084,26.502822381773253,16.022135928413842,36.289280034209995,0.0,10.57182234399401,-0.4086686567109653,12.891057199524536,544.5910939146431,73.62583919761437,682.2560255483941,63.93531941959542,-30.52111397334975,-16.49095248164693,81.55089486751656,115.11621152518401,66.02049054076257,46.840814822110666,9.62701015079963,40.207276934492945,2.476542591760261,12.108084268561292,10.260907112804079,-0.015779299287561,162.03273378386405,37.447216926028915,60.65451031686069,41.762508040705185,1
2373,1.0,4.897123795297752,1.0,25.251519734161903,0.0,10.23537023236876,0.0,-10.395818250364666,0.0,0.0,40.478674593899584,40.24311096683156,37.737611138043725,16.0,14.101547956578022,10.096492088999481,14.321625450755517,-0.8772248282372076,28.38637940484619,242.08225329516122,114.373173941359,288.6284565520674,559.1842688926852,1078.020184947039,139.967042664106,-80.76684578698432,-115.24797683517981,71.65866790284375,-40.19786406163245,4.771434931845754,2.32324740131693,2.814047935452792,2.0090795425238985,2.14748043986785,0.5596483670348561,115.0107501850848,80.91753717310327,1.0,29.63218353026913,1
2374,1.0,1.2939701279402764,-0.3776662090337952,7.024655636469005,0.0,14.75295013287468,0.0,2.292996067340803,0.0,2.8961043862974303,165.98681584870224,56.96694674528696,47.09533783333363,16.93529204371089,11.0,0.0,0.0,0.0,-16.664043049474888,5059.477790606124,60.87193263556523,274.6517939071314,119.89459333441374,-36.11754421016762,50.34218833148711,22.315057773758554,183.59119625781494,297.07423141504245,639.618055820165,5.540402998514179,25.965390383758624,2.267093630346794,6.60215497773019,-1.3267605283437054,0.0259686429945864,-14.511552360539984,11.18995814643149,5.164173277293629,25.138569027141287,1
2375,1.9615744813553389,1.0,1.0,41.190459719473616,1.204432658704428,12.174809097601454,-2.5207968242060788,51.83520882687526,1.702781406953739,3.9309109772430944,2.5182433505493775,42.3443932439604,25.145275802562793,0.0,26.323379073529892,43.45901677059771,0.0,0.0,3.689337191233813,950.9513226615699,8.084850342187453,2350.3607040636575,153.3943311401205,6.564285271993935,447.23788611477397,93.78488863876146,210.5784808900831,78.4260318205086,84.33130637848942,13.930724592777178,1.4063829630796874,13.28186849584825,-1.5330153411609553,-0.5619809057076948,-0.25828756496738003,2.66560224683738,-3.5192209484795676,476.9102172913491,17.779376710917475,1
2376,4.130000704340126,4.962533071609073,1.0,15.538537189160138,0.0,20.3957812821185,0.0,1.0,4.337719457384027,3.82982766045445,-51.5196941007934,39.95040782062415,-7.144422944450952,0.18541606974631097,-0.9833862731592964,0.0,5.56410748868268,0.0,-0.7256885441832318,73.33670746352901,-2.7461320139051297,680.2989506760122,50.67784017528977,78.45030052076923,-30.788792500864275,183.70134409112592,68.56896048738382,138.2037854033897,-4.4056156599062035,3.920346416527526,1.5900284875735857,23.522923070286886,8.694570713828522,2.032792439047242,-1.2869321653371664,10.83749314856099,17.5973466760301,75.25448562963521,25.014395590879797,1
2377,1.614320546422639,4.516186984744262,1.0,22.971250220413303,0.0,4.280427933875867,1.316135453801421,2.207166304526152,14.671614736262988,0.28724840279691044,16.729640482414343,3.2304747346619456,1.1577350525023777,12.293703863963104,5.0,0.0,13.523633120944458,2.6911691337286,1.9262335137474833,175.8162046531022,20.173978689249054,277.1881430177343,185.37411917719882,233.89361599387348,28.658618285296896,96.39453876486657,285.4795778930005,224.51247882708697,173.63875730915697,6.160391554638816,14.436496557075914,3.0065521199222016,7.630473578847279,2.286200527137292,-0.5814905429329134,33.117149228188204,97.05341359607189,7.635869208774264,6.0,1
2378,3.4860415485060576,0.9125547001972036,1.0934192685508584,10.115944145867733,0.0,10.0,1.6322150210752087,1.0,0.876218133437698,8.44055950930565,6.346140599124623,45.218410677865606,38.07021109723556,0.6907252430027739,-1.2291471554285969,0.0,3.9100321382912746,0.0,12.297417363322138,134.8957868922503,350.40234612349224,11.866966505866838,593.8361741392723,356.6843986391845,86.90103586969084,83.1445962076698,521.958461956157,50.20455613529362,920.6694762755774,8.578809630353176,7.2312417875646275,8.336596681310555,1.0,5.499509264690675,0.279627962066545,15.851408415943654,-6.031208752309749,19.44567194384821,12.476728273919742,1
2379,2.9239189925782045,2.0234232849581284,1.0,26.640630223120304,0.0,2.816954974647093,3.1235662277162066,0.45609709208452,-1.338716418954296,0.0,110.49957102256757,5.95198939740799,3.6666760134821845,-5.876612382220214,30.845372430309144,5.012391806405641,-7.352747104824909,0.0,1.9540014374254968,276.1639917576132,1.9900832608481855,33.861702469191314,21.523982838259002,52.13532624457236,104.84314530219646,67.73986399092031,119.87474719483706,10.0,21.971245696593314,8.921469099054333,1.0,5.0,1.0,2.2256074747562056,5.351861317232584,147.61322128350406,135.88235958083567,71.57881711005511,77.98755379786937,1
2380,3.5583595737440437,0.6481341358345886,4.576892890483252,14.795473858441577,0.0,5.0,1.880158801266601,0.6399270260576151,0.0,1.0,-0.5510597256997665,47.701876031005646,6.0,4.380951391018268,5.20197571842116,0.656459610530499,-2.2021794641051984,0.0,2.1606571897826012,411.690829197637,91.46839101575415,197.11133930186304,49.62801210937239,-160.10324478597525,61.65787413274498,121.19426355694382,157.38580282998265,105.97058942720747,105.81868061778115,6.4046236168711665,0.781271459671566,10.854044938874102,3.0,0.0,0.2338396244304943,2.927960293482718,79.9673863289133,56.41729186128661,24.617041766523243,1
2381,-0.7422663150389949,0.5612886954891438,1.0,15.228626635198097,1.0683711531749938,15.340908376115118,0.0,1.0180119011633557,1.9269230570393778,91.82924926046005,26.50518799471962,28.44595443975618,13.328070953297008,6.889736439194309,2.9124557151402204,0.0,7.4730293667288645,20.511106023739973,45.70930801726669,133.22706392042494,69.90691008028352,143.48392529189906,28.509355304847475,145.8001964550489,94.0372113445579,165.51446690973205,263.32527693416495,155.11270720491004,439.22748719085394,23.540299946289416,7.370869297794003,1.5845516954583247,1.0,2.5457826771510916,-0.19056566437269656,141.88319674206434,1.8478680850105018,3.8279996372754956,1.0786084867052939,1
2382,-1.7839523878923882,-0.42883220938853217,1.0,22.219709976397397,1.0733081933522013,6.269758214180047,0.0,1.0,0.0,-1.4549194924797573,36.38563123365101,4.185071389577816,11.793146746450624,1.0247455011345716,-4.843816606404548,2.8140976270092075,-1.0218235775376017,2.1206842212393884,6.0,184.0439596155943,23.21597008586916,308.73107988016585,150.74261686793332,29.278820512680433,40.65795437555073,270.3322768200042,1182.0335563759236,5.7184127906835736,12.53609712427939,9.090659493717038,-1.0249677648238729,7.817358783854912,5.250361850347822,0.542353854187989,-1.3794394744771379,62.284686804197605,62.39311748602127,72.272424414103,28.84959510775525,1
2383,2.8738297432195785,2.0513283571368652,0.5573852737850596,5.262028867641339,3.295421691670815,10.72431430447852,-6.674641111655293,3.2347018310283957,0.0,1.2772141736783391,0.32919730038611705,16.1668125452355,41.582918692899725,10.88464457162605,4.6933605899914,0.0,0.0,1.743899279049319,10.990965494712073,369.57148305936545,2.770450284759405,-6.592674206350054,48.72873586126941,-126.24356752924544,17.0,32.48752417729952,14.658362483776157,-11.062382036614384,89.3363684864701,-0.12330414586137595,1.0,6.410303090534543,4.132947065458355,2.3199726364686866,0.06263721229305418,232.97609284214974,-7.255379754363078,10.102729220481336,2.467209260658403,1
2384,1.0,2.3148679078912053,1.0,8.535961831200211,0.0,-4.384344989437951,1.8829021581899166,2.587012439957734,1.8682233687196663,2.3661349500703115,46.84366018227619,-19.799818177583727,56.16245101663185,4.159102821050157,128.71177693402092,17.34489093997625,1.0516119704737772,0.0,34.31336671221761,886.0997852172145,31.547568779182896,1184.4663167827878,127.19416518824409,65.02634787166785,83.18381652678556,113.65475434249551,238.879121973348,286.3593031274865,190.9428798249358,11.086528146742406,24.354883610734234,-0.9584898308218435,1.0,3.485142514864866,-0.3439629634500011,323.29571031589387,-28.179068961127932,1.0461632137616004,-1.550163494248916,1
2385,3.4315187075447495,1.7892500001342004,1.0,8.923636283707872,0.0,9.924740587730973,1.4714746105695244,1.0,0.0,0.0,64.20378640902544,11.655302948862849,128.95603759747547,4.300838841751645,571.2527992048839,2.507755887165997,8.108225043719932,0.0,-2.5468892948545516,790.6127110562586,331.15153865278813,446.7285003395403,-36.08240837686289,634.5694510768318,90.04785975995105,120.8182567568715,406.81058001529306,230.16932424034312,501.8339144674039,21.155457024525347,1.0,-5.363719211233996,5.676647072070791,3.0,-0.8669605298452605,68.51136514397315,7.398662637002694,-0.6041335276407963,185.01698047954466,1
2386,1.0,1.0,1.0,2.2290643196268745,0.0,13.736127428030727,0.0,4.104923646084802,-0.66453514120196,3.429193668862699,2.8683830459976534,13.846865354855844,-9.366546100492798,2.5927763429446573,110.98406929330083,0.0,-2.1467799813185477,0.0,7.282933506815707,531.693938130133,2.054203820104272,178.95550807458244,-2.4831776782427184,47.16867323881429,118.97006540924833,110.51802419579141,271.3051714265037,38.2860750240492,124.16848100537436,10.435890228280527,1.1361305932369943,14.41353787335624,-1.224619771314984,3.2083320129766184,-0.2916126475393304,4.665168327805388,67.40401860084098,11.030922262780091,9.416808283230424,1
2387,2.790995782965696,0.9294059975524166,1.0,15.744640367308595,0.0,16.732767743718036,-0.10978506055742665,3.0,1.0,-17.183608082665287,21.12360322473549,7.776396626364005,100.9320298982965,24.73161594898287,54.58657674899396,5.02471838760709,1.287422086353263,3.137774493404013,78.12500637766605,558.0803395687992,47.946863753096025,359.3416417972596,33.165826454925856,265.61024200113445,115.71679586414666,14.018859065375853,6.3802849395991785,58.6625417834692,21.619778235609765,11.418770450503835,8.79526268906745,19.85181830046293,4.816114648239551,-1.4708759859783176,0.11023383082488782,211.10942456379337,4.990195762885467,68.51587562167113,219.75958023517273,1
2388,1.0,1.0,1.0,7.220346123256099,1.7169413407849214,4.859159306226111,0.0,13.969161890837803,0.0,-0.49460089444512345,12.722996709757616,0.23807987796763985,25.266145855038758,-0.42692281680543,14.428642833559389,1.0,0.0,0.0,41.36198535404251,4168.700182564853,12.8629630474315,303.0086271389233,147.60004809299448,-47.155924791676966,47.670790124753076,138.11748485534002,291.5343145046223,185.25858767103554,164.73920394735245,9.296289755281528,10.307670462500973,5.193924318743423,4.785983654253163,3.275271658907482,-0.32507886601423275,76.16916762211514,67.09843071584174,-13.608606206916399,-49.17730650527268,1
2389,2.9943680828950874,1.3852013273170312,1.0,5.060257554679108,0.0,5.951447470034563,1.9982629712225122,2.490137295082368,1.830777028615914,0.0,46.218931916225664,16.860903195914386,21.89643901070672,15.260994955784831,-4.011756751509045,4.007931650297963,0.0,0.0,10.098511220523863,326.2062629683128,39.87774845188564,429.4215843723299,233.78490931819718,-66.06962054241096,60.21525656572703,96.40501572419295,54.5071393039233,213.57202177592757,11.960696865640895,18.507292805753337,6.342710908086154,6.614290995896388,1.0,3.0,0.14889860347757475,54.72996729483624,31.017908441007506,35.704126755976624,28.22995232683193,1
2390,1.0,1.0,-0.9488259381094475,-1.097961820541109,0.0,8.275885080764962,1.1510890493293275,7.779589638386874,17.37574897984864,-1.0216754382321056,27.845619213331005,3.934817048064547,58.385593307804236,10.661320944582014,40.06170253368056,0.0,3.524510672229748,-0.9361987923514374,9.19093760217067,135.07510562779424,42.42179722546615,158.1361536611865,58.244511748023726,132.0616284845597,31.650664947622985,52.50282122235046,73.66374950785969,7.146110876913222,14.592714835710822,8.891054292164759,4.1389079158158655,12.123408307229061,12.670355231495648,-0.7117503797339814,-0.6131764549212733,-5.582264284923221,-3.97156399814583,2.5710423956737256,44.51303074450717,1
2391,2.897664048162612,-0.42910690401759644,1.0,10.0,0.0,16.34839968389332,0.0,5.185619996374434,1.5179919246867772,1.0,28.875510611473075,14.0,23.81463228360314,2.7591969431693224,16.265608411566,-8.301907443763305,0.0,10.119817718331294,8.662546725825557,323.42278242031733,110.76938316982606,80.46927403565448,66.2226457304221,-186.2225728329418,17.0,188.32496762494577,46.934532709103266,197.52489724500498,-1.0655947389702987,5.913613743468958,11.393434438208049,34.41936822877679,6.954776452198388,2.479600770773522,0.30329602384666166,74.62410769729007,13.038732050279256,15.0,6.255292504011617,1
2392,1.0,1.0,-0.20846944386302624,6.1330336003119,1.0,11.013079479280332,0.0,-4.999951098327004,18.657516171429382,4.034881560463361,16.65996958706705,54.84949947474668,4.203900540339286,3.3883235197162387,76.08511487963781,1.1761790124913467,33.30713138956411,-0.047799381966809884,20.423875738024385,942.0783427063428,6.054500284179908,168.25482659498886,22.148849585716043,256.8627899744845,15.38000468953906,196.1227077321497,45.85352343886746,82.2067558408673,-8.798276107494113,11.130881453269133,71.83235989769234,13.09977512320017,5.366767105568044,1.0,0.6108851550243047,51.52734869956824,79.31481897158474,-7.553240279885301,18.384309006237334,1
2393,1.0,2.597715086560548,1.0,-3.178451826860189,0.0,30.747342654879482,4.45284517848776,5.347903860188925,0.0,8.114838717724524,12.0,29.82424153599642,3.818031519490944,4.14418643399313,65.23191842688846,0.0,5.23796643103782,-0.08576568648421357,167.0630411760166,308.11627949235617,82.84553116212172,534.9956735739879,59.05758411508104,15.986971619139588,48.147229770379546,31.512882055612756,166.9481585751994,6.461398931901735,239.89878499694834,4.582413739973428,3.9701558260192193,9.0,0.17940423919164306,2.0,-0.07887139932069182,46.95300676547137,32.696353168623695,-0.5038524612314887,83.92256544281162,1
2394,4.366674597339925,2.4159449458030564,1.0,-44.89123716973676,0.0,2.8588743388316145,1.0,2.043992852096163,1.1867678894440892,1.4488631018413316,39.78725071868237,36.72937539980996,10.332976807256443,-0.4896441754042151,21.53000410258391,0.0,-0.1624250887703823,0.0,9.515358662845033,135.2592965322201,-7.049124214125705,149.13206656929975,28.510659362564716,179.8012403493518,24.997942694780402,9.288806166241873,16.558967415355937,111.68376812450663,-105.89213081603828,6.853609702528196,0.20424622140310222,3.6445420350567734,8.956560303343938,2.0,-0.41017411592645175,50.02806669716467,4.710754591799254,69.38712347960661,16.399632635976808,1
2395,1.0,2.292542285747091,1.6583377513273088,10.641733694942236,0.0,7.806823037059341,1.2934138007155727,0.5628014906849592,0.0,-2.2410721530296183,-1.8494999352521964,14.126297016388463,10.186148274315594,16.697741037682746,1.081297370545409,3.897140550742844,-0.09147992912087233,0.0,9.0,498.3631400948343,110.55225285445879,21.43869485956526,43.043082367022464,122.46981331400463,12.54632133522138,75.78454948191646,59.235292445013414,91.3814549894214,6.962905535573034,0.16497850291927163,6.297188984623355,-1.8047695599556857,1.0,2.5577677992716437,0.08242819323106343,178.54320390372806,0.0,164.13466768039424,8.307676050324623,1
2396,1.0,1.0,1.1130921039057644,6.588754746798635,1.4532965470635928,5.343372782085101,4.392063316062,1.0,2.6701174923523783,0.0,7.371739251581183,0.24837833768400197,7.892186324555009,14.799504406325447,74.84384095381623,9.378952007578608,3.247840374108444,-0.15634427795516848,3.857516114055004,348.40026220825774,9.827555143880884,88.45146779163966,49.55547444620648,248.41826104096282,6.533068350119164,160.15540475335482,128.4747332277907,22.043299491080035,-57.01423354381916,119.28204204151896,8.358776383128983,3.941174961254642,1.0,3.3695013089192014,1.879755857780895,9.396326811057012,6.128650006044272,88.97450312991838,13.905749515639217,1
2397,2.607966164752347,2.0172363655308714,1.0,16.89799928893189,0.0,4.547010697500506,3.4762644747056317,1.0,-7.185322051476461,0.0,13.683237119429378,33.29923605872458,0.5761663105501582,-7.460424893433775,-0.7029534347944857,1.5129324826222565,6.054000959173882,0.0,7.086863524057624,235.01218047533519,9.551416689098598,204.91933890270334,38.48318462630901,0.6872558176192544,18.429116736039035,-2.6665461085561306,-0.16405873403438775,100.3998294509966,156.00631994886933,5.124420643146463,3.630007203835688,11.858197571954642,-0.12386297584654882,-0.8454819623499481,0.009239687199870478,26.75952224948346,1.0834200559337193,18.547515854646655,8.896785618165566,1
